index,score
humiliating,-1.2
humiliatingly,-2.6
humiliation,-2.7
humiliations,-2.4
humoral,0.6
humored,1.2
humoresque,1.2
humoresques,0.9
humoring,2.1
humorist,1.2
humoristic,1.5
humorists,1.3
humorless,-1.3
humorlessness,-1.4
humorous,1.6
humorously,2.3
humorousness,2.4
humors,1.6
humour,2.1
humoured,1.1
humouring,1.7
humourous,2.0
hurrah,2.6
hurrahed,1.9
hurrahing,2.4
hurrahs,2.1
hurray,2.7
hurrayed,1.8
hurraying,1.2
hurrays,2.4
hurter,-2.3
hurters,-1.9
hurtful,-2.4
hurtfully,-2.6
hurtfulness,-1.9
hurting,-1.7
hurtle,-0.3
hurtled,-0.6
hurtles,-1.0
hurtless,0.3
hurtling,-1.4
hurts,-2.1
hypocritical,-2.0
hysteria,-1.9
hysterical,-0.1
hysterics,-1.8
idealess,-1.9
idealise,1.4
idealised,2.1
idealises,2.0
idealising,0.6
idealism,1.7
idealisms,0.8
idealist,1.6
idealistic,1.8
idealistically,1.7
idealists,0.7
idealities,1.5
ideality,1.9
idealization,1.8
idealizations,1.4
idealize,1.2
idealized,1.8
idealizer,1.3
idealizers,1.9
idealizes,2.0
idealizing,1.4
idealless,-1.7
idealogues,0.5
idealogy,0.8
ideals,0.8
idiotic,-2.6
ignorable,-1.0
ignorami,-1.9
ignoramus,-1.9
ignoramuses,-2.3
ignorance,-1.5
ignorances,-1.2
ignorantly,-1.6
ignorantness,-1.1
ignored,-1.3
ignorer,-1.3
ignorers,-0.7
ignores,-1.1
ignoring,-1.7
illiteracy,-1.9
illness,-1.7
illnesses,-2.2
imbecile,-2.2
immobilized,-1.2
immoral,-2.0
immoralism,-1.6
immoralist,-2.1
immoralists,-1.7
immoralities,-1.1
immorality,-0.6
immorally,-2.1
immortal,1.0
immune,1.2
impatience,-1.8
impatiens,-0.2
impatiently,-1.7
imperfect,-1.3
impersonal,-1.3
impolite,-1.6
impolitely,-1.8
impoliteness,-1.8
impolitenesses,-2.3
importancies,0.4
importancy,1.4
importantly,1.3
impose,-1.2
imposed,-0.3
imposes,-0.4
imposing,-0.4
impotent,-1.1
impresses,2.1
impressibility,1.2
impressible,0.8
impressing,2.5
impression,0.9
impressionable,0.2
impressionism,0.8
impressionisms,0.5
impressionist,1.0
impressionistic,1.5
impressionistically,1.6
impressionists,0.5
impressions,0.9
impressively,2.0
impressiveness,1.7
impressment,-0.4
impressments,0.5
impressure,0.6
imprisoned,-2.0
improved,2.1
improvements,1.3
improver,1.8
improvers,1.3
improves,1.8
inability,-1.7
inaction,-1.0
inadequacies,-1.7
inadequacy,-1.7
inadequate,-1.7
inadequately,-1.0
inadequateness,-1.7
inadequatenesses,-1.6
incapable,-1.6
incapacitated,-1.9
incensed,-2.0
incentive,1.5
incentives,1.3
incompetence,-2.3
incompetent,-2.1
inconsiderate,-1.9
inconvenience,-1.5
inconvenient,-1.4
increased,1.1
indecisions,-1.1
indecisive,-1.0
indecisively,-0.7
indecisiveness,-1.3
indecisivenesses,-0.9
indestructible,0.6
indifference,-0.2
indifferent,-0.8
indignant,-1.8
indignation,-2.4
indoctrinate,-1.4
indoctrinated,-0.4
indoctrinates,-0.6
indoctrinating,-0.7
ineffective,-0.5
ineffectively,-1.3
ineffectiveness,-1.3
ineffectual,-1.2
ineffectuality,-1.6
ineffectually,-1.1
ineffectualness,-1.3
infatuated,0.2
infatuation,0.6
infected,-2.2
inferior,-1.7
inferiorities,-1.9
inferiority,-1.1
inferiorly,-2.0
inferiors,-0.5
inflamed,-1.4
influential,1.9
infuriate,-2.2
infuriated,-3.0
infuriates,-2.6
infuriating,-2.4
inhibin,-0.2
inhibit,-1.6
inhibited,-0.4
inhibiting,-0.4
inhibition,-1.5
inhibitions,-0.8
inhibitive,-1.4
inhibitor,-0.3
inhibitors,-1.0
inhibitory,-1.0
inhibits,-0.9
injured,-1.7
injury,-1.8
injustice,-2.7
innocence,1.6
innocency,1.9
innocenter,0.9
innocently,1.4
innocents,1.1
innovates,2.0
inquisition,-1.2
inquisitive,0.7
insecure,-1.8
insecurely,-1.4
insecureness,-1.8
insecurities,-1.8
insecurity,-1.8
insensitive,-0.9
insensitivity,-1.8
insignificant,-1.4
insincere,-1.8
insincerely,-1.9
insincerity,-1.4
insipid,-2.0
inspiration,2.4
inspirational,2.3
inspirationally,2.3
inspirations,2.1
inspirator,1.9
inspirators,1.2
inspiratory,1.5
inspired,2.2
inspirer,2.2
inspirers,2.0
inspires,1.9
inspiring,1.8
inspiringly,2.6
inspirit,1.9
inspirited,1.3
inspiriting,1.8
inspiritingly,2.1
inspirits,0.8
insult,-2.3
insulted,-2.3
insulter,-2.0
insulters,-2.0
insulting,-2.2
insultingly,-2.3
insults,-1.8
integrity,1.6
intellect,2.0
intellection,0.6
intellections,0.8
intellective,1.7
intellectively,0.8
intellects,1.8
intellectualism,2.2
intellectualist,2.0
intellectualistic,1.3
intellectualists,0.8
intellectualities,1.7
intellectuality,1.7
intellectualization,1.5
intellectualize,1.5
intellectualized,1.2
intellectualizes,1.8
intellectualizing,0.8
intellectually,1.4
intellectualness,1.5
intellectuals,1.6
intelligence,2.1
intelligencer,1.5
intelligencers,1.6
intelligences,1.6
intelligent,2.0
intelligential,1.9
intelligently,2.0
intelligentsia,1.5
intelligibility,1.5
intelligible,1.4
intelligibleness,1.5
intelligibly,1.2
interestedly,1.5
interestingly,1.7
interestingness,1.8
interests,1.0
interrogated,-1.6
interrupt,-1.4
interrupted,-1.2
interrupter,-1.1
interrupters,-1.3
interruptible,-1.3
interrupting,-1.2
interruption,-1.5
interruptions,-1.7
interruptive,-1.4
interruptor,-1.3
interrupts,-1.3
intimidate,-0.8
intimidated,-1.9
intimidates,-1.3
intimidating,-1.9
intimidatingly,-1.1
intimidation,-1.8
intimidations,-1.4
intimidator,-1.6
intimidators,-1.6
intimidatory,-1.1
intricate,0.6
intrigues,0.9
invigorate,1.9
invigorated,0.8
invigorates,2.1
invigorating,2.1
invigoratingly,2.0
invigoration,1.5
invigorations,1.2
invigorator,1.1
invigorators,1.2
invincible,2.2
inviting,1.3
invulnerable,1.3
irate,-2.9
ironic,-0.5
irony,-0.2
irrationalism,-1.5
irrationalist,-2.1
irrationalists,-1.5
irrationalities,-1.5
irrationality,-1.7
irrationally,-1.6
irrationals,-1.1
irresistible,1.4
irresolute,-1.4
irresponsible,-1.9
irreversible,-0.8
irritabilities,-1.7
irritability,-1.4
irritable,-2.1
irritableness,-1.7
irritably,-1.8
irritant,-2.3
irritants,-2.1
irritate,-1.8
irritated,-2.0
irritates,-1.7
irritating,-2.0
irritatingly,-2.0
irritation,-2.3
irritations,-1.5
irritative,-2.0
isolatable,0.2
isolate,-0.8
isolated,-1.3
isolates,-1.3
isolation,-1.7
isolationism,0.4
isolationist,0.7
isolations,-0.5
isolator,-0.4
isolators,-0.4
itchy,-1.1
jackass,-1.8
jackasses,-2.8
jaded,-1.6
jailed,-2.2
jaunty,1.2
jealous,-2.0
jealousies,-2.0
jealously,-2.0
jealousness,-1.7
jealousy,-1.3
jeopardy,-2.1
jerked,-0.8
jerks,-1.1
jewel,1.5
jewels,2.0
jocular,1.2
joked,1.3
jokes,1.0
jokester,1.5
jokesters,0.9
jokey,1.1
joking,0.9
jollied,2.4
jollier,2.4
jollies,2.0
jolliest,2.9
jollification,2.2
jollifications,2.0
jollify,2.1
jollily,2.7
jolliness,2.5
jollities,1.7
jollity,1.8
jolly,2.3
jollying,2.3
jovial,1.9
joy,2.8
joyance,2.3
joyed,2.9
joyful,2.9
joyfuller,2.4
joyfully,2.5
joyfulness,2.7
joying,2.5
joyless,-2.5
joylessly,-1.7
joylessness,-2.7
joyous,3.1
joyously,2.9
joyousness,2.8
joypop,-0.2
joypoppers,-0.1
joyridden,0.6
joyride,1.1
joyrider,0.7
joyriders,1.3
joyrides,0.8
joyriding,0.9
joyrode,1.0
joys,2.2
joystick,0.7
joysticks,0.2
jubilant,3.0
jumpy,-1.0
justice,2.4
justifiably,1.0
justified,1.7
keen,1.5
keened,0.3
keener,0.5
keeners,0.6
keenest,1.9
keening,-0.7
keenly,1.0
keenness,1.4
keens,0.1
kewl,1.3
killdeer,-1.1
killdeers,-0.1
killdees,-0.6
killed,-3.5
killers,-3.3
killick,0.1
killie,-0.1
killifish,-0.1
killifishes,-0.1
killingly,-2.6
killings,-3.5
killjoy,-2.1
killjoys,-1.7
killock,-0.3
killocks,-0.4
kills,-2.5
kinder,2.2
kindly,2.2
kindness,2.0
kindnesses,2.3
kissable,2.0
kissably,1.9
kissed,1.6
kisser,1.7
kissers,1.5
kisses,2.3
kissing,2.7
kissy,1.8
lackadaisical,-1.6
lagged,-1.2
lags,-1.5
laidback,0.5
lamebrain,-1.6
lamebrained,-2.5
lamebrains,-1.2
lamedh,0.1
lamella,-0.1
lamellae,-0.1
lamellas,0.1
lamellibranch,0.2
lamellibranchs,-0.1
lamely,-2.0
lameness,-0.8
lament,-2.0
lamentable,-1.5
lamentableness,-1.3
lamentably,-1.5
lamentation,-1.4
lamentations,-1.9
lamented,-1.4
lamenter,-1.2
lamenters,-0.5
lamenting,-2.0
laments,-1.5
lamer,-1.4
lames,-1.2
lamest,-1.5
landmark,0.3
laughableness,1.2
laughably,1.2
laughed,2.0
laugher,1.7
laughers,1.7
laughing,2.2
laughingly,2.3
laughings,1.9
laughingstocks,-1.3
laughs,2.2
laughter,2.2
laughters,2.2
launched,0.5
lawl,1.4
lawsuits,-0.6
lazier,-2.3
laziest,-2.7
leaked,-1.3
leet,1.3
legally,0.4
lenient,1.1
lethargic,-1.2
lethargy,-1.4
liabilities,-0.8
liability,-0.8
liards,-0.4
liars,-2.4
libelous,-2.1
libertarian,0.9
libertarianism,0.4
libertarianisms,0.1
libertarians,0.1
liberties,2.3
libertinage,0.2
libertine,-0.9
libertines,0.4
libertinisms,1.2
liberty,2.4
lied,-1.6
lies,-1.8
lifesaver,2.8
lighthearted,1.8
likeable,2.0
liked,1.8
likes,1.8
limitation,-1.2
litigious,-0.8
livelier,1.7
liveliest,2.1
livelihood,0.8
livelihoods,0.9
livelily,1.8
liveliness,1.6
livelong,1.7
lively,1.9
livid,-2.5
loathe,-2.2
loathed,-2.1
loathes,-1.9
loathing,-2.7
lobby,0.1
lobbying,-0.3
lone,-1.1
lonelier,-1.4
loneliest,-2.4
loneliness,-1.8
lonelinesses,-1.5
lonely,-1.5
loneness,-1.1
loner,-1.3
loners,-0.9
lonesome,-1.5
lonesomely,-1.3
lonesomeness,-1.8
lonesomes,-1.4
longingly,0.7
longings,0.4
loomed,-1.1
looming,-0.5
looms,-0.6
looses,-0.6
losers,-2.4
loses,-1.3
losing,-1.6
losses,-1.7
lossy,-1.2
lost,-1.3
louse,-1.6
loused,-1.0
louses,-1.3
lousewort,0.1
louseworts,-0.6
lousier,-2.2
lousiest,-2.6
lousily,-1.2
lousiness,-1.7
lousing,-1.1
lovable,3.0
lovelies,2.2
loverly,2.8
lovers,2.4
loves,2.7
lovingly,3.2
lovingness,2.7
lowball,-0.8
lowballed,-1.5
lowballing,-0.7
lowballs,-1.2
lowborn,-0.7
lowboys,-0.6
lowbred,-2.6
lowbrow,-1.9
lowbrows,-0.6
lowdown,-0.8
lowdowns,-0.2
lowe,0.5
lowed,-0.8
lowercase,0.3
lowercased,-0.2
lowerclassman,-0.4
lowered,-0.5
lowering,-1.0
lowermost,-1.4
lowers,-0.5
lowery,-1.8
lowing,-0.5
lowish,-0.9
lowland,-0.1
lowlander,-0.4
lowlanders,-0.3
lowlands,-0.1
lowlier,-1.7
lowliest,-1.8
lowlife,-1.5
lowlifes,-2.2
lowlight,-2.0
lowlights,-0.3
lowlihead,-0.3
lowliness,-1.1
lowlinesses,-1.2
lowlives,-2.1
lowly,-1.0
lown,0.9
lowness,-1.3
lowrider,-0.2
lowriders,0.1
lows,-0.8
lowse,-0.7
loyalism,1.0
loyalisms,0.9
loyalist,1.5
loyalists,1.1
loyally,2.1
loyalties,1.9
loyalty,2.5
lucked,1.9
luckie,1.6
luckier,1.9
luckiest,2.9
luckiness,1.0
lucking,1.2
luckless,-1.3
lucks,1.6
ludicrous,-1.5
ludicrously,-0.2
ludicrousness,-1.9
lugubrious,-2.1
lulz,2.0
lunatic,-2.2
lunatics,-1.6
lurk,-0.8
lurking,-0.5
lurks,-0.9
lying,-2.4
maddening,-2.2
madder,-1.2
maddest,-2.8
madly,-1.7
magnific,2.3
magnifical,2.4
magnifically,2.4
magnification,1.0
magnifications,1.2
magnificence,2.4
magnificences,2.3
magnificent,2.9
magnificently,3.4
magnifico,1.8
magnificoes,1.4
mandatory,0.3
maniac,-2.1
maniacal,-0.3
maniacally,-1.7
maniacs,-1.2
manipulated,-1.6
manipulating,-1.5
marvel,1.8
marvelous,2.9
marvels,2.0
masochism,-1.6
masochisms,-1.1
masochist,-1.7
masochistic,-2.2
masochistically,-1.6
masochists,-1.2
masterpiece,3.1
masterpieces,2.5
matters,0.1
medal,2.1
mediocrity,-0.3
meditative,1.4
melancholia,-0.5
melancholiac,-2.0
melancholias,-1.6
melancholic,-0.3
melancholics,-1.0
melancholies,-1.1
melancholy,-1.9
menace,-2.2
menaced,-1.7
merited,1.4
meriting,1.1
meritocracy,0.6
meritocrat,0.4
meritocrats,1.1
meritorious,2.1
meritoriously,1.3
meritoriousness,1.7
merits,1.7
merrier,1.7
merriest,2.7
merrily,2.4
merriment,2.4
merriments,2.0
merriness,2.2
merrymaker,2.2
merrymakers,1.7
merrymaking,2.2
merrymakings,2.4
merrythought,1.1
merrythoughts,1.6
messed,-1.4
methodical,0.6
mindless,-1.9
mirth,2.6
mirthful,2.7
mirthfully,2.0
misbehave,-1.9
misbehaved,-1.6
misbehaves,-1.6
misbehaving,-1.7
mischief,-1.5
mischiefs,-0.8
miser,-1.8
miserable,-2.2
miserableness,-2.8
miserably,-2.1
miserere,-0.8
misericorde,0.1
misericordes,-0.5
miseries,-2.7
miserliness,-2.6
miserly,-1.4
misers,-1.5
misery,-2.7
misgiving,-1.4
misinformed,-1.6
misinterpreted,-1.3
misread,-1.1
misreporting,-1.5
misrepresentation,-2.0
missed,-1.2
misses,-0.9
missing,-1.2
mistakable,-0.8
mistaken,-1.5
mistakenly,-1.2
mistaker,-1.6
mistakers,-1.6
mistakes,-1.5
mistaking,-1.1
misunderstand,-1.5
misunderstanding,-1.8
misunderstands,-1.3
misunderstood,-1.4
mmk,0.6
moan,-0.6
moaned,-0.4
moaning,-0.4
moans,-0.6
mock,-1.8
mocked,-1.3
mocker,-0.8
mockeries,-1.6
mockers,-1.3
mockery,-1.3
mocking,-1.7
mocks,-2.0
molest,-2.1
molestation,-1.9
molestations,-2.9
molested,-1.9
molester,-2.3
molesters,-2.2
molesting,-2.8
molests,-3.1
monopolize,-0.8
monopolized,-0.9
monopolizes,-1.1
monopolizing,-0.5
mooch,-1.7
mooched,-1.4
moocher,-1.5
moochers,-1.9
mooches,-1.4
mooching,-1.7
moodier,-1.1
moodiest,-2.1
moodily,-1.3
moodiness,-1.4
moodinesses,-1.4
mope,-1.9
moping,-1.0
moronic,-2.7
moronically,-1.4
moronity,-1.1
morons,-1.3
motherfucker,-3.6
motherfucking,-2.8
motivate,1.6
motivated,2.0
motivating,2.2
motivation,1.4
mourn,-1.8
mourned,-1.3
mourner,-1.6
mourners,-1.8
mournful,-1.6
mournfuller,-1.9
mournfully,-1.7
mournfulness,-1.8
mourning,-1.9
mourningly,-2.3
mourns,-2.4
mumpish,-1.4
murder,-3.7
murdered,-3.4
murderee,-3.2
murderees,-3.1
murderer,-3.6
murderers,-3.3
murderess,-2.2
murderesses,-2.6
murdering,-3.3
murderous,-3.2
murderously,-3.1
murderousness,-2.9
murders,-3.0
n00b,-1.6
nag,-1.5
nagana,-1.7
nagged,-1.7
nagger,-1.8
naggers,-1.5
naggier,-1.4
naggiest,-2.4
nagging,-1.7
naggingly,-0.9
naggy,-1.7
nags,-1.1
naive,-1.1
nastic,0.2
nastier,-2.3
nasties,-2.1
nastiest,-2.4
nastily,-1.9
nastiness,-1.1
nastinesses,-2.6
nasturtium,0.4
nasturtiums,0.1
neaten,1.2
neatened,2.0
neatening,1.3
neatens,1.1
neater,1.0
neatest,1.7
neath,0.2
neatherd,-0.4
neatly,1.4
neatness,1.3
neats,1.1
needy,-1.4
neglect,-2.0
neglected,-2.4
neglecter,-1.7
neglecters,-1.5
neglectful,-2.0
neglectfully,-2.1
neglectfulness,-2.0
neglecting,-1.7
neglects,-2.2
nerd,-1.2
nerdier,-0.2
nerdiest,0.6
nerdish,-0.1
nerdy,-0.2
nerves,-0.4
nervously,-0.6
nervousness,-1.2
neurotic,-1.4
neurotically,-1.8
neuroticism,-0.9
neurotics,-0.7
niceness,1.6
nicenesses,2.1
nicest,2.2
niceties,1.5
nicety,1.2
nifty,1.7
niggas,-1.4
nigger,-3.3
noble,2.0
noisy,-0.7
noob,-0.2
nosey,-0.8
notorious,-1.9
novel,1.3
numb,-1.4
numbat,0.2
numbed,-0.9
numberable,0.6
numbest,-1.0
numbfish,-0.4
numbfishes,-0.7
numbing,-1.1
numbingly,-1.3
numbles,0.4
numbly,-1.4
numbness,-1.1
numbs,-0.7
numbskull,-2.3
numbskulls,-2.2
nurtural,1.5
nurturance,1.6
nurturances,1.3
nurturant,1.7
nurture,1.4
nurtured,1.9
nurturer,1.9
nurturers,0.8
nurtures,1.9
nurturing,2.0
nuts,-1.3
o/\o,2.1
o_0,-0.1
obliterate,-2.9
obliterated,-2.1
obnoxious,-2.0
obnoxiously,-2.3
obnoxiousness,-2.1
obscene,-2.8
obsessed,-0.7
obsesses,-1.0
obsessing,-1.4
obsession,-1.4
obsessional,-1.5
obsessionally,-1.3
obsessions,-0.9
obsessive,-0.9
obsessively,-0.4
obsessiveness,-1.2
obsessives,-0.7
obstacle,-1.5
obstacles,-1.6
obstinate,-1.2
offence,-1.2
offences,-1.4
offend,-1.2
offended,-1.0
offender,-1.5
offenders,-1.5
offending,-2.3
offends,-2.0
offenseless,0.7
offenses,-1.5
offensive,-2.0
offensively,-2.8
offensiveness,-2.3
offensives,-0.8
offline,-0.5
okays,2.1
once-in-a-lifetime,1.8
openness,1.4
opportune,1.7
opportunely,1.5
opportuneness,1.2
opportunism,0.4
opportunisms,0.2
opportunist,0.2
opportunistic,-0.1
opportunistically,0.9
opportunists,0.3
opportunities,1.6
oppressed,-2.1
oppressive,-1.7
optimal,1.5
optimality,1.9
optimally,1.3
optimisation,1.6
optimisations,1.8
optimise,1.9
optimised,1.7
optimises,1.6
optimising,1.7
optimisms,2.0
optimistically,2.1
optimists,1.6
optimization,1.6
optimizations,0.9
optimize,2.2
optimized,2.0
optimizer,1.5
optimizers,2.1
optimizes,1.8
optimizing,2.0
optionless,-1.7
outcry,-2.3
outgoing,1.2
outmaneuvered,0.5
outrage,-2.3
outraged,-2.5
outrageous,-2.0
outrageously,-1.2
outrageousness,-1.2
outrageousnesses,-1.3
outrages,-2.3
outraging,-2.0
outreach,1.1
overjoyed,2.7
overload,-1.5
overlooked,-0.1
overreacted,-1.7
overreacts,-2.2
overselling,-0.8
oversells,0.3
oversimplification,0.2
oversimplifies,0.1
oversimplify,-0.6
overstatement,-1.1
overstatements,-0.7
overwhelm,-0.7
overwhelmed,0.2
overwhelmingly,-0.5
overwhelms,-0.8
oxymoron,-0.5
pained,-1.8
painfuller,-1.7
painfully,-2.4
painfulness,-2.7
paining,-1.7
painless,1.2
painlessly,1.1
painlessness,0.4
pains,-1.8
palatable,1.6
palatableness,0.8
palatably,1.1
panicked,-2.0
panicking,-1.9
panicky,-1.5
panicle,0.5
panicled,0.1
panicles,-0.2
panics,-1.9
paniculate,0.1
panicums,-0.1
paradise,3.2
paradox,-0.4
paranoia,-1.0
paranoiac,-1.3
paranoiacs,-0.7
paranoias,-1.5
paranoid,-1.0
paranoids,-1.6
pardon,1.3
pardoned,0.9
pardoning,1.7
pardons,1.2
parley,-0.4
partied,1.4
partier,1.4
partiers,0.7
parties,1.7
partyer,1.2
partyers,1.1
partying,1.6
passion,2.0
passional,1.6
passionate,2.4
passionately,2.4
passionateness,2.3
passionflower,0.3
passionflowers,0.4
passionless,-1.9
passions,2.2
passive,0.8
passively,-0.7
pathetical,-1.2
pathetically,-1.8
peaceable,1.7
peaceableness,1.8
peaceably,2.0
peaceful,2.2
peacefuller,1.9
peacefullest,3.1
peacefully,2.4
peacefulness,2.1
peacekeeper,1.6
peacekeepers,1.6
peacekeeping,2.0
peacekeepings,1.6
peacemaker,2.0
peacemakers,2.4
peacemaking,1.7
peacenik,0.8
peaceniks,0.7
peaces,2.1
peacetime,2.2
peacetimes,2.1
peculiar,0.6
peculiarities,0.1
peculiarity,0.6
peculiarly,-0.4
penalty,-2.0
pensive,0.3
perfecta,1.4
perfectas,0.6
perfected,2.7
perfecter,1.8
perfecters,1.4
perfectest,3.1
perfectibilities,2.1
perfectibility,1.8
perfectible,1.5
perfecting,2.3
perfectionism,1.3
perfectionist,1.5
perfectionistic,0.7
perfectionists,0.1
perfections,2.5
perfective,1.2
perfectively,2.1
perfectiveness,0.9
perfectives,0.9
perfectivity,2.2
perfectness,3.0
perfecto,1.3
perfects,1.6
peril,-1.7
perjury,-1.9
perpetrator,-2.2
perpetrators,-1.0
perplexed,-1.3
persecute,-2.1
persecuted,-1.3
persecutes,-1.2
persecuting,-1.5
perturbed,-1.4
perverse,-1.8
perversely,-2.2
perverseness,-2.1
perversenesses,-0.5
perversion,-1.3
perversions,-1.2
perversities,-1.1
perversity,-2.6
perversive,-2.1
pervert,-2.3
perverted,-2.5
pervertedly,-1.2
pervertedness,-1.2
perverter,-1.7
perverters,-0.6
perverting,-1.0
perverts,-2.8
pesky,-1.2
pessimisms,-2.0
pessimist,-1.5
pessimistically,-2.0
pessimists,-1.0
petrifaction,-1.9
petrifactions,-0.3
petrification,-0.1
petrifications,-0.4
petrified,-2.5
petrifies,-2.3
petrify,-1.7
petrifying,-2.6
pettier,-0.3
pettiest,-1.3
petty,-0.8
phobia,-1.6
phobias,-2.0
phobic,-1.2
phobics,-1.3
picturesque,1.6
pileup,-1.1
pique,-1.1
piqued,0.1
pissant,-1.5
pissants,-2.5
pissed,-3.2
pisser,-2.0
pissers,-1.4
pisses,-1.4
pissing,-1.7
pissoir,-0.8
piteous,-1.2
pitiable,-1.1
pitiableness,-1.1
pitiably,-1.1
pitied,-1.3
pitier,-1.2
pitiers,-1.3
pities,-1.2
pitiful,-2.2
pitifuller,-1.8
pitifullest,-1.1
pitifully,-1.2
pitifulness,-1.2
pitiless,-1.8
pitilessly,-2.1
pitilessness,-0.5
pitying,-1.4
pityingly,-1.0
pityriasis,-0.8
played,1.4
playful,1.9
playfully,1.6
playfulness,1.2
plays,1.0
pleasant,2.3
pleasanter,1.5
pleasantest,2.6
pleasantly,2.1
pleasantness,2.3
pleasantnesses,2.3
pleasantries,1.3
pleasantry,2.0
pleaser,1.7
pleasers,1.0
pleases,1.7
pleasing,2.4
pleasurability,1.9
pleasurable,2.4
pleasurableness,2.4
pleasurably,2.6
pleasured,2.3
pleasureless,-1.6
pleasures,1.9
pleasuring,2.8
poised,1.0
poison,-2.5
poisoned,-2.2
poisoner,-2.7
poisoners,-3.1
poisoning,-2.8
poisonings,-2.4
poisonous,-2.7
poisonously,-2.9
poisons,-2.7
poisonwood,-1.0
pollute,-2.3
polluted,-2.0
polluter,-1.8
polluters,-2.0
pollutes,-2.2
poorer,-1.5
poorest,-2.5
popularise,1.6
popularised,1.1
popularises,0.5
popularising,1.2
popularities,1.6
popularization,1.3
popularizations,0.9
popularize,1.3
popularized,1.9
popularizer,1.8
popularizers,1.0
popularizes,1.4
popularizing,1.5
popularly,1.8
positiveness,2.3
positivenesses,2.2
positiver,2.3
positives,2.4
positivest,2.9
positivism,1.6
positivisms,1.8
positivist,2.0
positivistic,1.9
positivists,1.7
positivities,2.6
positivity,2.3
possessive,-0.9
postpone,-0.9
postponed,-0.8
postpones,-1.1
postponing,-0.5
poverty,-2.3
powerless,-2.2
praised,2.2
praiser,2.0
praisers,2.0
praises,2.4
praiseworthily,1.9
praiseworthiness,2.4
praiseworthy,2.6
praising,2.5
praying,1.5
prays,1.4
prblm,-1.6
prblms,-2.3
preciously,2.2
preciousness,1.9
prejudice,-2.3
prejudiced,-1.9
prejudices,-1.8
prejudicial,-2.6
prejudicially,-1.5
prejudicialness,-2.4
prejudicing,-1.8
prepared,0.9
pressured,-0.9
pressureless,1.0
pressures,-1.3
pressuring,-1.4
pressurise,-0.6
pressurised,-0.4
pressurises,-0.8
pressurising,-0.6
pressurizations,-0.3
pressurize,-0.7
pressurized,0.1
pressurizer,0.1
pressurizers,-0.7
pressurizes,-0.2
pressurizing,-0.2
pretending,0.4
pretends,-0.4
prettied,1.6
prettier,2.1
pretties,1.7
prettiest,2.7
prevented,0.1
preventing,-0.1
prevents,0.3
prick,-1.4
pricked,-0.6
pricker,-0.3
prickers,-0.2
pricket,-0.5
prickets,0.3
pricking,-0.9
prickle,-1.0
prickled,-0.2
prickles,-0.8
pricklier,-1.6
prickliest,-1.4
prickliness,-0.6
prickling,-0.8
prickly,-0.9
pricks,-0.9
pricky,-0.6
pride,1.4
prison,-2.3
prisoner,-2.5
prisoners,-2.3
privilege,1.5
privileged,1.9
privileges,1.6
privileging,0.7
prized,2.4
prizefight,-0.1
prizefighter,1.0
prizefighters,-0.1
prizefighting,0.4
prizefights,0.3
prizer,1.0
prizers,0.8
prizes,2.0
prizewinner,2.3
prizewinners,2.4
prizewinning,3.0
proactive,1.8
problematic,-1.9
problematical,-1.8
problematically,-2.0
problematics,-1.3
problems,-1.7
profitabilities,1.1
profitableness,2.4
profitably,1.6
profited,1.3
profiteer,0.8
profiteered,-0.5
profiteering,-0.6
profiteers,0.5
profiter,0.7
profiterole,0.4
profiteroles,0.5
profiting,1.6
profitless,-1.5
profits,1.9
profitwise,0.9
prominent,1.3
promiscuities,-0.8
promiscuity,-1.8
promiscuous,-0.3
promiscuously,-1.5
promiscuousness,-0.9
promised,1.5
promisee,0.8
promisees,1.1
promiser,1.3
promisers,1.6
promises,1.6
promisingly,1.2
promisor,1.0
promisors,0.4
promissory,0.9
promoted,1.8
promotes,1.4
promoting,1.5
propaganda,-1.0
prosecute,-1.7
prosecuted,-1.6
prosecutes,-1.8
prosecution,-2.2
prospect,1.2
prosperous,2.1
protected,1.9
protects,1.3
protest,-1.0
protested,-0.5
protesters,-0.9
protesting,-1.8
protests,-0.9
prouder,2.2
proudest,2.6
proudful,1.9
proudhearted,1.4
proudly,2.6
provoke,-1.7
provoked,-1.1
provokes,-1.3
provoking,-0.8
pseudoscience,-1.2
puked,-1.8
pukes,-1.9
puking,-1.8
pukka,2.8
punishabilities,-1.7
punishability,-1.6
punishable,-1.9
punished,-2.0
punisher,-1.9
punishers,-2.6
punishes,-2.1
punishing,-2.6
punishment,-2.2
punishments,-1.8
punitive,-2.3
pushy,-1.1
puzzled,-0.7
quaking,-1.5
questioned,-0.4
questioning,-0.4
racism,-3.1
racist,-3.0
racists,-2.5
radian,0.4
radiance,1.4
radiances,1.1
radiancies,0.8
radiancy,1.4
radians,0.2
radiant,2.1
radiantly,1.3
radiants,1.2
raged,-2.0
ragee,-0.4
rageful,-2.8
rages,-2.1
raging,-2.4
rainy,-0.3
rancid,-2.5
rancidity,-2.6
rancidly,-2.5
rancidness,-2.6
rancidnesses,-1.6
rant,-1.4
ranter,-1.2
ranters,-1.2
rants,-1.3
rape,-3.7
raped,-3.6
raper,-3.4
rapers,-3.6
rapes,-3.5
rapeseeds,-0.5
raping,-3.8
rapist,-3.9
rapists,-3.3
rapture,0.6
raptured,0.9
raptures,0.7
rapturous,1.7
rash,-1.7
ratified,0.6
reached,0.4
reaches,0.2
